date,product,category,quantity,sales,region
2024-03-03,Monitor,Electronics,13,2673.86,South
2024-03-03,Mattress,Furniture,9,3329.8,North
2024-03-04,Coffee Maker,Appliances,32,2282.42,Northwest
2024-03-04,Desk Lamp,Electronics,40,1287.62,North
2024-03-04,Oven,Appliances,50,33330.25,Central
2024-03-04,Power Supply,Electronics,15,2868.34,Central
2024-03-04,Screen Protector,Mobile,6,54.12,South
2024-03-04,Charger,Mobile,39,1426.75,Southeast
2024-03-04,HDMI Cable,Electronics,6,117.97,Southeast
2024-03-04,Sofa,Furniture,43,50580.71,Northeast
2024-03-04,Motherboard,Electronics,28,7667.52,Northeast
2024-03-04,Power Bank,Mobile,48,3204.81,Central
2024-03-04,Power Supply,Electronics,45,2979.65,East
2024-03-05,Monitor,Electronics,46,15237.5,Southeast
2024-03-05,Shirt,Clothing,50,1808.35,South
2024-03-05,Desk Lamp,Electronics,12,884.14,South
2024-03-05,Speaker,Electronics,47,6048.96,West
2024-03-05,Case,Electronics,43,6120.7,Southeast
2024-03-05,Cabinet,Furniture,37,16189.97,South
2024-03-06,Hat,Clothing,29,1409.22,Southeast
2024-03-06,Laptop,Electronics,39,35966.96,South
2024-03-06,Desk Lamp,Electronics,39,1256.95,East
2024-03-06,Blender,Appliances,39,5825.1,North
2024-03-06,Tablet,Mobile,30,19916.72,Northwest
2024-03-06,Case,Electronics,8,247.42,Northeast
2024-03-06,Jeans,Clothing,43,2178.29,Central
2024-03-07,Gaming Chair,Electronics,3,697.56,Central
2024-03-07,Keyboard,Electronics,38,2542.5,Southeast
2024-03-07,Gaming Chair,Electronics,16,4493.16,Central
2024-03-07,Screen Protector,Mobile,14,279.24,Southeast
2024-03-07,Pants,Clothing,39,3200.77,Central
2024-03-07,Charger,Mobile,44,2045.37,East
2024-03-07,Underwear,Clothing,29,655.53,Northwest
2024-03-08,External SSD,Electronics,13,2278.13,West
2024-03-08,Microwave,Appliances,28,3442.75,West
2024-03-08,Screen Protector,Mobile,32,378.49,South
2024-03-08,Table,Furniture,33,18646.69,East
2024-03-08,Pants,Clothing,42,1882.39,Northwest
2024-03-08,Refrigerator,Appliances,6,4418.54,South
2024-03-08,Table,Furniture,17,9556.29,Southeast
2024-03-08,Microphone,Electronics,38,9937.13,East
2024-03-09,Charger,Mobile,50,2324.82,South
2024-03-09,Hat,Clothing,22,959.39,North
2024-03-09,USB Cable,Electronics,26,354.11,Northeast
2024-03-09,Bed,Furniture,49,49245.74,North
2024-03-09,Bed,Furniture,10,10017.88,North
2024-03-10,Desk,Furniture,27,9275.91,Southeast
2024-03-10,Pants,Clothing,18,1586.5,Central
2024-03-11,Cabinet,Furniture,34,16381.94,North
2024-03-11,Mattress,Furniture,23,15068.12,North
2024-03-11,Case,Electronics,37,4114.2,South
2024-03-11,Bookshelf,Furniture,2,501.33,Central
2024-03-11,RAM,Electronics,13,942.36,Central
2024-03-11,Graphics Card,Electronics,30,22734.85,West
2024-03-12,Keyboard,Electronics,34,2915.27,Southeast
2024-03-12,Blanket,Furniture,4,171.76,West
2024-03-12,Phone Case,Mobile,30,1440.3,Northeast
2024-03-12,Monitor,Electronics,14,4662.21,Northeast
2024-03-12,Oven,Appliances,22,17383.77,North
2024-03-12,RAM,Electronics,40,3685.83,East
2024-03-12,Keyboard,Electronics,36,4115.94,West
2024-03-12,Jeans,Clothing,34,3818.0,South
2024-03-12,Toaster,Appliances,49,3349.11,North
2024-03-12,Motherboard,Electronics,2,641.4,South
2024-03-12,Sweater,Clothing,37,1771.13,East
2024-03-12,Smart Watch,Mobile,14,4742.25,Southeast
2024-03-13,Desk Lamp,Electronics,4,228.79,Central
2024-03-13,Headphones,Electronics,29,5847.31,West
2024-03-13,Sweater,Clothing,9,644.44,East
2024-03-13,RAM,Electronics,3,160.67,West
2024-03-13,Bed,Furniture,11,5026.94,West
2024-03-13,Blanket,Furniture,30,2473.6,East
2024-03-13,Jacket,Clothing,35,5524.63,Southeast
2024-03-13,Desktop,Electronics,33,35695.77,Northeast
2024-03-13,Pants,Clothing,37,3372.38,East
2024-03-13,Blender,Appliances,21,847.69,Central
2024-03-14,Mouse,Electronics,11,402.12,South
2024-03-14,Sweater,Clothing,8,333.86,Southeast
2024-03-14,Blender,Appliances,39,4923.04,West
2024-03-14,Phone Case,Mobile,13,193.77,Southeast
2024-03-14,Mouse,Electronics,40,2225.79,South
2024-03-14,Chair,Furniture,9,2265.11,South
2024-03-14,Microphone,Electronics,21,5470.42,East
2024-03-14,Oven,Appliances,45,31439.98,Southeast
2024-03-14,HDMI Cable,Electronics,37,763.04,Southeast
2024-03-14,Power Supply,Electronics,50,5808.37,Northeast
2024-03-14,Motherboard,Electronics,22,4310.08,Central
2024-03-14,Pillow,Furniture,23,602.97,Central
2024-03-15,Earbuds,Mobile,44,3659.39,Northeast
2024-03-15,Monitor,Electronics,20,7407.77,North
2024-03-15,Monitor,Electronics,46,10290.61,Central
2024-03-15,Cabinet,Furniture,45,8424.58,Northeast
2024-03-16,Shoes,Clothing,28,1807.6,Northeast
2024-03-16,Graphics Card,Electronics,12,4576.33,Northeast
2024-03-16,Bookshelf,Furniture,13,3510.14,Southeast
2024-03-16,RAM,Electronics,26,2814.27,Northwest
2024-03-16,Jeans,Clothing,31,1666.48,South
2024-03-16,Case,Electronics,3,340.22,East
2024-03-16,Blanket,Furniture,45,2978.45,North
2024-03-16,Hat,Clothing,15,727.61,West
2024-03-16,Shirt,Clothing,12,336.38,Northwest
2024-03-17,Microphone,Electronics,50,12667.1,Northwest
2024-03-17,Smart Watch,Mobile,9,2183.07,South
2024-03-17,Mattress,Furniture,33,29033.48,Northeast
2024-03-17,Desk Lamp,Electronics,4,356.37,Northeast
2024-03-17,Blender,Appliances,46,2524.17,Central
2024-03-17,Refrigerator,Appliances,43,78033.91,East
2024-03-17,Jeans,Clothing,35,2679.23,Northwest
2024-03-17,Oven,Appliances,10,4679.28,Southeast
2024-03-17,Table,Furniture,43,15624.36,Central
2024-03-17,Bed,Furniture,28,27278.52,Central
2024-03-17,Blanket,Furniture,44,1732.56,South
2024-03-17,Desktop,Electronics,21,22631.41,North
2024-03-18,Headphones,Electronics,8,1516.15,West
2024-03-18,Shirt,Clothing,11,542.23,East
2024-03-18,Phone Case,Mobile,18,540.34,Northwest
2024-03-18,Mouse,Electronics,34,878.12,West
2024-03-18,Blender,Appliances,30,1499.35,Central
2024-03-18,Cooler,Electronics,32,2837.08,Central
2024-03-18,Power Bank,Mobile,30,1483.86,West
2024-03-18,External SSD,Electronics,12,802.02,Central
2024-03-18,Chair,Furniture,7,1193.08,South
2024-03-18,HDMI Cable,Electronics,21,501.7,East
2024-03-18,Shoes,Clothing,1,105.77,Northwest
2024-03-19,RAM,Electronics,8,1265.54,West
2024-03-19,Chair,Furniture,12,3523.99,South
2024-03-19,Underwear,Clothing,24,365.07,Northeast
2024-03-19,Bed,Furniture,40,46723.48,North
2024-03-19,RAM,Electronics,33,6019.92,Northeast
2024-03-19,Screen Protector,Mobile,28,516.1,Central
2024-03-20,Jeans,Clothing,3,161.95,Southeast
2024-03-20,Charger,Mobile,50,2397.46,Northeast
2024-03-20,Shirt,Clothing,41,2014.31,East
2024-03-20,Speaker,Electronics,20,2557.71,North
2024-03-20,Pants,Clothing,1,50.88,Northeast
2024-03-20,Phone,Mobile,21,9248.17,West
2024-03-21,Toaster,Appliances,45,3146.13,Northwest
2024-03-21,Desk,Furniture,7,5254.39,North
2024-03-21,Underwear,Clothing,34,704.24,Northeast
2024-03-21,Phone Case,Mobile,1,36.96,North
2024-03-21,Screen Protector,Mobile,18,201.74,North
2024-03-21,Webcam,Electronics,13,727.56,East
2024-03-21,Bed,Furniture,37,26770.92,Northwest
2024-03-21,Cabinet,Furniture,14,4929.25,North
2024-03-21,Underwear,Clothing,27,642.87,East
2024-03-21,Screen Protector,Mobile,13,105.89,West
2024-03-21,Motherboard,Electronics,26,3620.85,Central
2024-03-22,HDMI Cable,Electronics,40,822.74,Northwest
2024-03-22,Charger,Mobile,26,509.0,Northeast
2024-03-22,Cabinet,Furniture,29,11791.87,Northeast
2024-03-22,Pillow,Furniture,2,147.49,West
2024-03-22,Power Supply,Electronics,37,3919.09,South
2024-03-22,RAM,Electronics,9,1279.29,Northeast
2024-03-22,Mouse,Electronics,3,205.83,Central
2024-03-23,Keyboard,Electronics,10,1086.61,North
2024-03-23,Jacket,Clothing,25,2769.77,South
2024-03-23,Case,Electronics,50,2036.76,North
2024-03-23,Pillow,Furniture,5,137.86,East
2024-03-23,Charger,Mobile,43,2100.58,South
2024-03-23,Table,Furniture,27,15978.61,Northwest
2024-03-24,Gaming Chair,Electronics,14,4290.26,Southeast
2024-03-24,Earbuds,Mobile,50,11706.58,Southeast
2024-03-24,Shirt,Clothing,18,528.2,Southeast
2024-03-24,Desk Lamp,Electronics,8,327.91,Southeast
2024-03-24,Refrigerator,Appliances,27,44449.47,Northeast
2024-03-24,USB Cable,Electronics,46,401.27,South
2024-03-24,HDMI Cable,Electronics,45,1063.62,Southeast
2024-03-24,Refrigerator,Appliances,34,40366.02,Central
2024-03-24,Chair,Furniture,30,5736.74,Southeast
2024-03-24,Mattress,Furniture,50,44650.86,North
2024-03-24,Dishwasher,Appliances,30,35399.56,Southeast
2024-03-24,Graphics Card,Electronics,21,7070.05,South
2024-03-25,Shoes,Clothing,40,3073.24,Southeast
2024-03-25,Refrigerator,Appliances,21,30244.17,Northwest
2024-03-25,Motherboard,Electronics,1,301.49,North
2024-03-25,Webcam,Electronics,30,1082.3,North
2024-03-25,Monitor,Electronics,5,1081.4,South
2024-03-25,Shoes,Clothing,43,4968.53,East
2024-03-25,Phone Case,Mobile,4,159.32,West
2024-03-25,Charger,Mobile,31,1197.62,South
2024-03-25,Bookshelf,Furniture,27,3204.35,Southeast
2024-03-25,Sofa,Furniture,29,24903.51,Southeast
2024-03-25,External SSD,Electronics,27,4173.65,West
2024-03-25,Jacket,Clothing,45,7510.48,East
2024-03-25,Graphics Card,Electronics,37,25900.65,Northwest
2024-03-25,Screen Protector,Mobile,7,106.53,Southeast
2024-03-25,Toaster,Appliances,5,390.88,Northeast
2024-03-26,Blender,Appliances,41,6050.61,East
2024-03-26,Kettle,Appliances,46,3710.92,West
2024-03-26,Shoes,Clothing,27,3861.66,Northwest
2024-03-26,Toaster,Appliances,18,925.76,Northwest
2024-03-26,Power Bank,Mobile,33,3155.65,North
2024-03-26,Cooler,Electronics,14,1329.62,North
2024-03-26,Microphone,Electronics,23,4289.58,North
2024-03-27,Graphics Card,Electronics,50,15043.98,Northeast
2024-03-27,Smart Watch,Mobile,35,17480.81,East
2024-03-27,Speaker,Electronics,25,1161.04,South
2024-03-27,Earbuds,Mobile,31,7728.72,Southeast
2024-03-27,Microwave,Appliances,37,8690.57,Central
2024-03-27,Toaster,Appliances,16,503.93,South
2024-03-27,Coffee Maker,Appliances,4,413.31,North
2024-03-27,Underwear,Clothing,5,57.91,Northwest
2024-03-28,Bookshelf,Furniture,31,7322.52,North
2024-03-28,Graphics Card,Electronics,21,12427.97,Northeast
2024-03-28,Screen Protector,Mobile,33,484.83,South
2024-03-28,Case,Electronics,9,419.23,Southeast
2024-03-28,Jeans,Clothing,15,1147.12,South
2024-03-28,Headphones,Electronics,49,11839.72,Southeast
2024-03-28,Earbuds,Mobile,3,224.68,North
2024-03-28,Bookshelf,Furniture,12,3585.4,West
2024-03-28,Sofa,Furniture,50,41366.9,Central
2024-03-28,Underwear,Clothing,10,163.28,Southeast
2024-03-29,HDMI Cable,Electronics,48,1061.99,Central
2024-03-29,External SSD,Electronics,42,7464.19,Northwest
2024-03-29,Mattress,Furniture,41,39910.23,Central
2024-03-29,Headphones,Electronics,40,11864.22,North
2024-03-29,Bookshelf,Furniture,43,9080.36,Northwest
2024-03-29,Desk,Furniture,11,4654.34,Central
2024-03-29,Pillow,Furniture,3,191.35,Central
2024-03-29,Keyboard,Electronics,49,6465.7,Central
2024-03-29,Chair,Furniture,39,3977.19,Southeast
2024-03-30,Sweater,Clothing,47,4333.5,North
2024-03-30,Bookshelf,Furniture,7,2440.49,Northwest
2024-03-30,Jeans,Clothing,14,1157.36,Central
2024-03-30,Blanket,Furniture,40,1608.29,Southeast
2024-03-30,Mouse,Electronics,24,890.38,West
2024-03-30,T-Shirt,Clothing,9,190.75,Northeast
2024-03-30,Shoes,Clothing,16,964.49,East
2024-03-31,HDMI Cable,Electronics,47,812.69,East
2024-03-31,Dishwasher,Appliances,47,20734.37,Northwest
2024-03-31,T-Shirt,Clothing,30,1097.88,Northwest
2024-03-31,Keyboard,Electronics,19,1890.3,North
2024-03-31,Blanket,Furniture,18,1345.73,Northwest
2024-04-01,Refrigerator,Appliances,35,38380.08,South
2024-04-01,Blanket,Furniture,44,4030.25,North
2024-04-01,Pants,Clothing,26,1126.1,Central
2024-04-01,Blender,Appliances,29,1942.91,West
2024-04-01,Webcam,Electronics,2,116.46,Central
2024-04-01,Headphones,Electronics,9,1580.23,Southeast
2024-04-01,Sofa,Furniture,23,32491.57,Southeast
2024-04-01,Socks,Clothing,44,417.23,North
2024-04-01,Screen Protector,Mobile,19,140.71,Northwest
2024-04-01,Monitor,Electronics,49,16968.34,West
2024-04-01,USB Cable,Electronics,17,178.61,East
2024-04-01,Earbuds,Mobile,45,9733.98,Southeast
2024-04-02,Hat,Clothing,23,360.97,Central
2024-04-02,Monitor,Electronics,50,14489.42,South
2024-04-02,Speaker,Electronics,1,190.3,South
2024-04-02,RAM,Electronics,24,3592.23,South
2024-04-02,Power Bank,Mobile,27,901.41,Southeast
2024-04-02,Pillow,Furniture,43,1454.29,South
2024-04-02,Keyboard,Electronics,37,2467.46,Southeast
2024-04-03,Mattress,Furniture,34,16187.76,South
2024-04-04,Headphones,Electronics,47,6865.83,North
2024-04-04,Earbuds,Mobile,38,5519.74,Central
2024-04-04,Phone,Mobile,46,34195.55,Southeast
2024-04-04,Bookshelf,Furniture,4,877.77,Northeast
2024-04-04,Jacket,Clothing,49,6432.66,South
2024-04-04,Pants,Clothing,27,2025.6,South
2024-04-04,Table,Furniture,21,6230.6,South
2024-04-04,Hat,Clothing,49,866.86,Southeast
2024-04-04,Sofa,Furniture,28,41905.68,Northeast
2024-04-05,Cabinet,Furniture,46,20518.87,South
2024-04-05,USB Cable,Electronics,5,31.84,Southeast
2024-04-05,Kettle,Appliances,33,2749.53,North
2024-04-05,Toaster,Appliances,36,849.56,East
2024-04-05,Underwear,Clothing,49,1016.77,Southeast
2024-04-05,Laptop,Electronics,49,67779.74,Northeast
2024-04-06,Underwear,Clothing,22,289.26,Southeast
2024-04-06,Socks,Clothing,5,69.41,West
2024-04-06,Cabinet,Furniture,4,1491.45,Southeast
2024-04-06,Jeans,Clothing,13,1542.5,Northeast
2024-04-07,Power Supply,Electronics,17,2979.02,Northwest
2024-04-07,Screen Protector,Mobile,48,520.53,East
2024-04-07,Jacket,Clothing,44,5170.81,Northwest
2024-04-07,Shirt,Clothing,42,1949.08,Southeast
2024-04-07,Socks,Clothing,28,368.95,Northwest
2024-04-07,Sweater,Clothing,25,1120.37,Northwest
2024-04-07,Jacket,Clothing,32,6264.93,East
2024-04-07,Table,Furniture,11,5794.32,Northwest
2024-04-07,Socks,Clothing,50,853.46,Northeast
2024-04-07,Mattress,Furniture,21,11615.55,South
2024-04-08,Microphone,Electronics,13,2738.62,Northwest
2024-04-08,Jeans,Clothing,29,3295.37,North
2024-04-08,Headphones,Electronics,7,898.37,South
2024-04-08,Table,Furniture,11,2487.26,Central
2024-04-08,Refrigerator,Appliances,7,5990.66,Southeast
2024-04-08,Laptop,Electronics,35,32885.65,North
2024-04-08,Headphones,Electronics,15,855.7,Northeast
2024-04-08,Smart Watch,Mobile,20,7871.18,West
2024-04-08,USB Cable,Electronics,1,14.65,North
2024-04-08,Table,Furniture,49,20577.2,Southeast
2024-04-08,Oven,Appliances,27,7899.13,Northeast
2024-04-09,Hat,Clothing,30,1205.81,East
2024-04-09,Motherboard,Electronics,45,13470.66,Central
2024-04-09,Kettle,Appliances,35,2623.79,Northwest
2024-04-09,Desk Lamp,Electronics,50,3205.87,Southeast
2024-04-09,Smart Watch,Mobile,34,12525.25,Southeast
2024-04-09,Underwear,Clothing,44,966.14,Northeast
2024-04-09,Sofa,Furniture,10,10304.42,Central
2024-04-10,Hat,Clothing,36,1723.08,Northeast
2024-04-10,Sweater,Clothing,15,988.74,South
2024-04-10,Hat,Clothing,37,813.74,South
2024-04-10,Bookshelf,Furniture,20,3260.32,South
2024-04-10,Mattress,Furniture,20,15781.46,South
2024-04-10,Mattress,Furniture,23,12566.96,South
2024-04-10,Refrigerator,Appliances,12,16843.0,North
2024-04-10,Smart Watch,Mobile,6,2432.77,East
2024-04-10,Table,Furniture,16,4576.92,Southeast
2024-04-10,USB Cable,Electronics,22,137.24,East
2024-04-11,Pants,Clothing,22,1461.09,Northwest
2024-04-11,Shirt,Clothing,48,2294.32,Central
2024-04-11,Laptop,Electronics,35,31027.92,Central
2024-04-11,Table,Furniture,41,19887.12,Central
2024-04-11,Power Bank,Mobile,36,1835.71,North
2024-04-11,Refrigerator,Appliances,33,44775.39,North
2024-04-11,Tablet,Mobile,10,3589.28,Southeast
2024-04-12,Microwave,Appliances,36,8020.98,Northeast
2024-04-12,Earbuds,Mobile,5,943.19,Northeast
2024-04-12,Jeans,Clothing,25,2457.33,Central
2024-04-12,Desk,Furniture,26,18780.18,South
2024-04-12,Blanket,Furniture,46,4482.57,Central
2024-04-12,Sweater,Clothing,35,1856.27,West
2024-04-12,Earbuds,Mobile,2,157.67,Northeast
2024-04-12,Mattress,Furniture,16,11753.8,Northwest
2024-04-13,Hat,Clothing,26,436.55,North
2024-04-13,Phone Case,Mobile,36,543.29,Central
2024-04-13,Refrigerator,Appliances,19,11278.7,East
2024-04-13,Kettle,Appliances,6,340.37,West
2024-04-13,Mouse,Electronics,44,3029.14,South
2024-04-13,Webcam,Electronics,38,3851.01,West
2024-04-13,Phone,Mobile,12,8980.02,East
2024-04-13,Phone Case,Mobile,20,731.17,West
2024-04-13,Earbuds,Mobile,45,3570.93,Central
2024-04-14,Speaker,Electronics,40,2532.27,Central
2024-04-14,Webcam,Electronics,3,430.65,East
2024-04-14,Power Bank,Mobile,49,3004.69,Southeast
2024-04-14,Speaker,Electronics,6,540.99,North
2024-04-14,Pants,Clothing,43,1989.87,Northeast
2024-04-14,Desk Lamp,Electronics,7,509.03,South
2024-04-14,Dishwasher,Appliances,5,3877.96,East
2024-04-15,Hat,Clothing,29,1054.75,West
2024-04-15,Jacket,Clothing,47,8842.41,South
2024-04-15,Table,Furniture,48,23566.12,Southeast
2024-04-15,Mattress,Furniture,42,31593.91,Northeast
2024-04-15,Pillow,Furniture,38,2630.63,East
2024-04-15,Underwear,Clothing,29,722.45,Central
2024-04-15,RAM,Electronics,42,5159.18,Northwest
2024-04-15,Cabinet,Furniture,4,722.81,Southeast
2024-04-15,Keyboard,Electronics,42,2632.93,Central
2024-04-15,Blender,Appliances,16,1748.48,Northwest
2024-04-15,Monitor,Electronics,48,16410.86,Northeast
2024-04-16,Kettle,Appliances,46,1134.54,Northeast
2024-04-16,Keyboard,Electronics,33,2884.07,Northwest
2024-04-16,Pants,Clothing,1,56.97,Central
2024-04-16,Pillow,Furniture,50,2567.72,West
2024-04-16,T-Shirt,Clothing,6,186.08,Northwest
2024-04-16,Oven,Appliances,31,10733.39,Southeast
2024-04-16,Cabinet,Furniture,25,5875.01,East
2024-04-16,Power Bank,Mobile,50,3554.5,South
2024-04-16,Sweater,Clothing,8,582.7,Northwest
2024-04-17,Smart Watch,Mobile,44,18121.27,Northwest
2024-04-17,Blanket,Furniture,16,710.81,North
2024-04-17,HDMI Cable,Electronics,32,735.68,Northwest
2024-04-17,Bookshelf,Furniture,32,5306.45,West
2024-04-17,Jacket,Clothing,49,7305.06,North
2024-04-17,Cooler,Electronics,24,1370.27,Southeast
2024-04-18,Power Supply,Electronics,5,529.61,North
2024-04-18,Chair,Furniture,27,4912.65,Southeast
2024-04-18,Microwave,Appliances,5,949.07,Northwest
2024-04-18,Speaker,Electronics,20,3574.35,West
2024-04-18,Hat,Clothing,13,340.94,Northeast
2024-04-18,External SSD,Electronics,46,4450.84,West
2024-04-18,Phone,Mobile,34,28396.01,West
2024-04-18,Phone Case,Mobile,31,397.83,East
2024-04-18,Bed,Furniture,40,24817.94,Northeast
2024-04-19,HDMI Cable,Electronics,14,305.62,East
2024-04-19,Kettle,Appliances,32,1327.45,West
2024-04-20,Kettle,Appliances,39,1531.05,Northeast
2024-04-20,Power Bank,Mobile,39,1561.15,Northeast
2024-04-20,Kettle,Appliances,20,913.06,East
2024-04-20,Table,Furniture,8,3257.93,North
2024-04-20,Shirt,Clothing,25,1173.3,North
2024-04-20,Socks,Clothing,48,682.16,North
2024-04-20,Pillow,Furniture,35,1316.91,East
2024-04-20,Speaker,Electronics,7,517.9,North
2024-04-20,Desk,Furniture,24,17397.47,Northwest
2024-04-20,Toaster,Appliances,39,1321.04,Central
2024-04-20,Gaming Chair,Electronics,25,8994.37,East
2024-04-20,Shirt,Clothing,8,374.96,South
2024-04-21,Speaker,Electronics,29,1690.18,South
2024-04-21,Socks,Clothing,25,252.14,Southeast
2024-04-21,Chair,Furniture,25,5020.97,North
2024-04-21,Laptop,Electronics,29,30954.68,Central
2024-04-21,USB Cable,Electronics,40,472.99,West
2024-04-21,Microwave,Appliances,42,6865.18,Southeast
2024-04-21,Shoes,Clothing,28,3097.38,Northeast
2024-04-21,Desk Lamp,Electronics,39,1584.61,East
2024-04-22,Jacket,Clothing,43,3599.03,Northwest
2024-04-22,Oven,Appliances,40,31612.48,Central
2024-04-22,Mouse,Electronics,29,1678.61,Southeast
2024-04-22,Speaker,Electronics,1,152.82,Southeast
2024-04-22,Monitor,Electronics,17,6740.37,South
2024-04-23,Hat,Clothing,7,137.46,Central
2024-04-23,Power Bank,Mobile,19,667.37,North
2024-04-23,Blender,Appliances,18,2114.21,Northeast
2024-04-23,Shoes,Clothing,36,5369.27,Northeast
2024-04-23,Dishwasher,Appliances,6,6703.65,West
2024-04-23,Toaster,Appliances,6,445.83,East
2024-04-23,Motherboard,Electronics,13,3097.26,North
2024-04-23,Chair,Furniture,6,1617.72,East
2024-04-23,Tablet,Mobile,48,23397.48,Central
2024-04-24,Pillow,Furniture,11,675.24,Northwest
2024-04-24,HDMI Cable,Electronics,37,892.74,East
2024-04-24,Microwave,Appliances,6,953.08,North
2024-04-24,Chair,Furniture,19,7020.21,North
2024-04-24,Gaming Chair,Electronics,38,13885.2,Southeast
2024-04-24,Desk Lamp,Electronics,44,3968.54,West
2024-04-24,Case,Electronics,8,1102.6,East
2024-04-24,Graphics Card,Electronics,20,15587.16,West
2024-04-24,Gaming Chair,Electronics,14,6195.54,East
2024-04-25,Desktop,Electronics,30,28625.68,East
2024-04-25,Webcam,Electronics,49,5344.39,South
2024-04-25,Jeans,Clothing,27,1578.19,Northeast
2024-04-25,Case,Electronics,35,2591.87,Central
2024-04-25,Sweater,Clothing,38,3777.27,Central
2024-04-25,Chair,Furniture,31,9701.38,South
2024-04-25,Desktop,Electronics,22,13939.92,North
2024-04-25,Table,Furniture,28,6627.19,East
2024-04-25,Pants,Clothing,45,3377.26,Central
2024-04-25,Webcam,Electronics,15,565.25,West
2024-04-25,Jeans,Clothing,9,1003.11,Northeast
2024-04-26,Monitor,Electronics,48,10355.37,South
2024-04-26,Case,Electronics,30,1080.29,Central
2024-04-26,Laptop,Electronics,13,13053.52,Northeast
2024-04-26,Microwave,Appliances,40,5438.38,Northwest
2024-04-26,Blanket,Furniture,18,1422.6,Southeast
2024-04-26,Kettle,Appliances,16,983.94,North
2024-04-26,Monitor,Electronics,42,12483.3,North
2024-04-26,Microwave,Appliances,34,6683.9,West
2024-04-26,Phone,Mobile,11,6150.39,Northeast
2024-04-27,Cabinet,Furniture,3,709.76,North
2024-04-27,Tablet,Mobile,46,14339.09,Central
2024-04-27,Shoes,Clothing,15,1084.39,Central
2024-04-27,Monitor,Electronics,13,2770.84,Central
2024-04-27,Mattress,Furniture,31,11823.02,North
2024-04-27,Desktop,Electronics,11,9512.49,South
2024-04-27,Power Bank,Mobile,38,1050.55,South
2024-04-27,Jacket,Clothing,1,117.32,South
2024-04-27,Speaker,Electronics,20,623.01,East
2024-04-27,Screen Protector,Mobile,28,213.98,East
2024-04-27,Blanket,Furniture,44,3494.44,East
2024-04-27,Motherboard,Electronics,26,8654.47,Northwest
2024-04-27,Smart Watch,Mobile,32,4848.58,East
2024-04-27,Headphones,Electronics,26,7136.65,South
2024-04-27,Bookshelf,Furniture,35,7220.01,Northeast
2024-04-28,Motherboard,Electronics,29,9929.79,South
2024-04-28,Underwear,Clothing,13,264.79,North
2024-04-28,Blender,Appliances,23,3443.66,East
2024-04-28,Shirt,Clothing,29,784.36,South
2024-04-28,Coffee Maker,Appliances,44,8299.42,Southeast
2024-04-28,Table,Furniture,41,23338.41,Northwest
2024-04-28,Refrigerator,Appliances,19,31386.33,East
2024-04-28,Gaming Chair,Electronics,17,5333.43,North
2024-04-28,Power Supply,Electronics,47,5368.18,North
2024-04-29,Power Supply,Electronics,8,796.82,West
2024-04-29,Phone Case,Mobile,50,1237.79,Central
2024-04-29,Microphone,Electronics,26,5147.3,North
2024-04-29,Jeans,Clothing,11,1135.46,Northwest
2024-04-29,Case,Electronics,5,415.04,East
2024-04-29,Blanket,Furniture,24,1335.61,North
2024-04-29,Chair,Furniture,32,3422.49,Central
2024-04-29,Speaker,Electronics,49,8464.96,Southeast
2024-04-30,Dishwasher,Appliances,11,6330.4,Southeast
2024-04-30,Monitor,Electronics,27,6857.85,Central
2024-04-30,Earbuds,Mobile,7,1021.3,North
2024-04-30,Oven,Appliances,24,14567.62,West
2024-04-30,Blender,Appliances,2,200.97,South
2024-04-30,Desk,Furniture,18,5560.08,Southeast
2024-04-30,Bed,Furniture,27,18422.95,Northeast
2024-04-30,Desktop,Electronics,23,16894.27,North
2024-05-01,Bed,Furniture,31,19811.53,West
2024-05-01,Sofa,Furniture,49,71731.79,West
2024-05-01,Phone Case,Mobile,24,979.97,East
2024-05-01,Phone Case,Mobile,14,220.13,East
2024-05-01,Motherboard,Electronics,20,7145.25,West
2024-05-01,Phone Case,Mobile,14,529.31,East
2024-05-01,Speaker,Electronics,47,6977.14,Southeast
2024-05-01,Power Bank,Mobile,25,1867.02,West
2024-05-02,Mattress,Furniture,44,36234.36,Northwest
2024-05-02,Shirt,Clothing,1,30.43,West
2024-05-02,Blender,Appliances,6,383.95,West
2024-05-02,External SSD,Electronics,42,7350.2,East
2024-05-02,Desk,Furniture,50,22283.01,Northwest
2024-05-02,USB Cable,Electronics,48,951.96,Southeast
2024-05-02,Toaster,Appliances,42,3073.03,Northwest
2024-05-02,Laptop,Electronics,20,26548.65,Northeast
2024-05-02,HDMI Cable,Electronics,10,219.68,Northwest
2024-05-02,Toaster,Appliances,29,1441.8,South
2024-05-03,Power Supply,Electronics,7,1224.26,Central
2024-05-03,Speaker,Electronics,27,5035.31,Central
2024-05-03,Microwave,Appliances,23,5009.62,Northwest
2024-05-03,Shoes,Clothing,36,4546.34,Northeast
2024-05-03,Toaster,Appliances,48,3466.74,Central
2024-05-03,External SSD,Electronics,4,298.78,Northwest
2024-05-03,RAM,Electronics,37,3761.18,Central
2024-05-03,Microwave,Appliances,24,3608.16,South
2024-05-04,Phone,Mobile,18,10942.39,West
2024-05-04,Headphones,Electronics,1,94.85,North
2024-05-04,Dishwasher,Appliances,40,18189.46,North
2024-05-05,Sofa,Furniture,11,7625.86,East
2024-05-05,Desk,Furniture,39,16894.16,Northeast
2024-05-05,Desk Lamp,Electronics,12,859.66,Northwest
